ID_NORM;NOMBRE_NORM
7223_02d4f153-8e43-444d-8bd4-8171d49eab12;Operario especializado en engranajes de automoción/Operaria especializada en engranajes de automoción
3115_f7ddb68a-beba-4aa9-b5cb-d174d70ea724;Inspector de soldaduras/Inspectora de soldaduras
1420_00913533-5237-4870-9003-d1cb806603c9;Gerente de tienda de tabaco y artículos de tabaquería
4312_b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81;Empleado de oficina de cambio de divisas/Empleada de oficina de cambio de divisas
2330_a10849c1-f0d8-4600-bca6-9549c2517650;Profesor de educación física en educación secundaria/Profesora de educación física en educación secundaria
1312_a5826284-14fb-4866-b9be-69ce69db1b71;Director de cultivo en explotacion acuícola/Directora de cultivo en explotacion acuícola
2310_306e9867-cf55-446f-88c6-8adad5369f8c;Profesor universitario de ciencias de la Tierra/Profesora universitaria de ciencias de la Tierra
2642_cbdb80db-c760-4b68-b074-88c397650ef5;Redactor jefe/Redactora jefa
8182_2cad9c6f-0289-4b26-b247-e65c0089f8f4;Operador de calderas/Operadora de calderas
7223_8d3cc890-5902-4fac-9438-6098a3ee437c;Operador de recalcadora/Operadora de recalcadora
8131_34c191ec-e3e3-4746-ae10-7ff4306a2794;Operador de secado del jabón/Operadora de secado del jabón
2146_27eb624c-6171-4c71-aa71-bb21e83381d4;Químico metalúrgico/Química metalúrgica
8156_e614861b-4685-4699-a12d-965cdd65ec64;Técnico de mantenimiento de maquinaria para fabricar calzado/Técnica de mantenimiento de maquinaria para fabricar calzado
2432_137b1d11-c4bc-4016-89ba-45345d4c71f0;Gestor de la información para las redes sociales/Gestora de la información para las redes sociales
2111_7f2761eb-4edc-48ad-9fbf-eed0a0db9a21;Físico/Física
2635_5727b567-993d-4d41-a13d-81a6af1a9a8e;Mediador en servicios sociales/Mediadora en servicios sociales
2655_0;Actores
3432_88760821-9df4-47a6-a1c2-ac08b9759396;Maquetista escénico/Maquetista escénica
1324_e997358a-f6ed-4b5d-bebe-2a33b01ea3d2;Director de importación y exportación de electrodomésticos/Directora de importación y exportación de electrodomésticos
3324_789a1a35-8e03-42da-857f-4216c4d2ac68;Mayorista de residuos y chatarra
2433_ab762f91-d737-485f-a85c-67cab92dee01;Visitador médico/Visitadora médica
2431_356227b9-2263-4dbd-81e9-7dfc6d3f3af7;Especialista en marketing en línea
1324_84e4c780-ee17-44dd-af6f-d1c06a3e353d;Director de importación y exportación de maquinaria de minería, construcción y obras públicas/Directora de importación y exportación de maquinaria de minería, construcción y obras públicas
3132_fd6a1c18-b0ff-419f-a36a-e05957452d55;Operador de planta de tratamiento de residuos sólidos/Operadora de planta de tratamiento de residuos sólidos
2622_60f7eb23-a7ea-4cbe-98a5-1248291f62d5;Bibliotecario/Bibliotecaria
1324_de0084a5-7e00-43cc-bc51-3cb70a031295;Director de distribución de electrodomésticos/Directora de distribución de electrodomésticos
7223_afe9eaa4-433f-4ae6-90ff-afa098ccf1bb;Operador de máquina de hacer cadenas/Operadora de máquina de hacer cadenas
7535_e6eea1ed-e982-4583-bafe-a0ac796f6cf1;Seleccionador de pieles y cuero/Seleccionadora de pieles y cuero
8182_737c1795-844b-43ad-95b2-1bf0e8c14ddf;Operador de instalaciones de producción de vapor/Operadora de instalaciones de producción de vapor
7312_f569145d-8f87-4f80-b861-45583430d9f4;Constructor de instrumentos musicales idiófonos/Constructora de instrumentos musicales idiófonos
3259_68bc2af1-96ea-4ec2-8b2f-5cde76472135;Técnico en dietética/Técnica en dietética
4411_37b15470-3b2d-4ae0-816c-c7c06ed15c99;Asistente bibliotecario/Asistente bibliotecaria
2146_7569f423-2c37-49aa-947e-41acb66ec909;Ingeniero del petróleo/Ingeniera del petróleo
1420_f07aab15-c7e8-49a4-a8dd-221d9cf3a925;Gerente de gasolinera
2633_0;Filósofos, historiadores y especialistas en ciencias políticas
8121_a0f9903e-2ba5-4b9d-bb0a-a8646db15221;Operador de máquina extrusora/Operadora de máquina extrusora
3139_869e3a85-6e4c-4e3c-b14f-a8399c1abd2d;Operador de cadena de montaje automatizada/Operadora de cadena de montaje automatizada
3115_3ce9c89d-6f1a-48b5-942d-386e46e2fd06;Ingeniero técnico de climatización/Ingeniera técnica de climatización
2651_ec0e64c9-6d9b-4a9f-a022-a418f3b381fe;Ceramista
8160_34b63359-faad-4d6a-9d4d-98c2c15b9fac;Operario de prensado de cacao/Operaria de prensado de cacao
1221_dab60fc6-c16e-4de7-b969-b323784f5a49;Director de líneas de productos/Directora de líneas de productos
5414_f8e435dd-7aa9-4d7a-97c3-b3b5789b6b25;Escolta
8312_a2fa73d0-7e51-456f-95c6-90f126f52ab8;Regulador de línea ferroviaria/Reguladora de línea ferroviaria
3343_55b4faa3-286f-4fc8-ac67-8bbb97d08820;Administrador de centro educativo/Administradora de centro educativo
7322_07d4a2fa-e278-4f32-8cf9-9c01fc660369;Operador de prensa flexográfica
3117_fad4abdf-fe1b-4751-8253-aef40b49afe0;Técnico de planta desaladora/Técnica de planta desaladora
8332_c5d779f4-345b-4918-872b-a1cbaeb1d9be;Conductor de camión de transporte de mercancías peligrosas/Conductora de camión de transporte de mercancías peligrosas
2635_6a167ceb-f847-4ef0-af47-89454c53770b;Trabajador social clínico/Trabajadora social clínica
3119_08f5481e-9233-4ef2-9e4b-945224879ce5;Técnico de puesta en servicio/Técnica de puesta en servicio
1221_0ddbf393-38f1-4c22-b14c-fe775008f321;Director de marketing/Directora de marketing
8160_706e8b26-befb-429b-b71d-f72fad1bae12;Operario/operaria de blanqueo
4212_6fefa90d-9a71-49c6-be92-52397e9795e6;Analista de probabilidades
1213_c94f3565-d987-431f-a46b-6f4e018e0bd7;Gestor de programa/Gestora de programa
1349_aab8009a-5759-4f52-8865-6cc657b1f099;Coordinador de publicaciones/Coordinadora de publicaciones
1322_df66a6e6-2130-4932-8aaf-263dafa569fa;Director de producción minera/Directora de producción minera
7223_d792974a-077b-44a7-9421-b3ab7fdc7c40;Operador de máquina reductora de tubo/Operadora de máquina reductora de tubo
7212_0;Soldador y oxiocortador
5321_d38c2107-98f2-47b7-8bb4-f69750d51082;Técnico de atención sociosanitaria/Técnica de atención sociosanitaria
2149_4be368e3-badb-4b9f-9d0a-4d0f7565540a;Ingeniero de prevención y protección contra incendios/Ingeniera de prevención y protección contra incendios
2269_a9e54177-a185-404d-b6e6-15663d31137e;Técnico en radioterapia/Técnica en radioterapia
1341_526ba8e1-fc71-4657-8d27-52f03e8ca81d;Coordinador de cuidados infantiles/Coordinadora de cuidados infantiles
7412_5d009d45-3bb9-4e33-8760-294f59adec8c;Mecánico electricista/Mecánica electricista
3123_57d1be2e-c476-43fb-b014-fa58602cac95;Supervisor de desmantelamiento de equipos industriales y edificios/Supervisora de desmantelamiento de equipos industriales y edificios
3122_c4046ba8-cfe0-4748-beac-22e865962d75;Supervisor de maltería/Supervisora de maltería
1420_980c52f3-0054-45b1-a6f1-20ee8a1e8b9e;Gerente de tienda de ropa
3324_98fa571c-dc8f-438f-909f-f426ec322c72;Mayorista de máquinas herramienta
9211_0;Peón agrícola/Peona agrícola
5164_bc1748c7-29d6-43d5-a304-6b74f317ac26;Supervisor de perrera/Supervisora de perrera
8219_59207c91-eefa-4f26-baae-9ea215320ed0;Montador de pirotecnia/Montadora de pirotecnia
7119_95da5e1b-cc1e-46bd-96c4-81d4f7003080;Montador de casas prefabricadas/Montadora de casas prefabricadas
8211_88a34087-311e-497e-ad81-a6843b9b461e;Montador de motores náuticos/Montadora de motores náuticos
2659_22799921-76a1-44c4-a7c3-c6a548e8ad85;Artista de circo
3359_2b31f745-f04f-4d2c-9692-4715e1448f80;Inspector de seguridad e higiene en el trabajo/Inspectora de seguridad e higiene en el trabajo
2151_86ca306c-ab99-420a-9e2a-aa73c5c4de22;Ingeniero eléctrico/Ingeniera eléctrica
2330_8d315e32-73f6-463d-a335-c200e0bac97d;Profesor de biología en educación secundaria/Profesora de biología en educación secundaria
9112_303a1e34-cb16-4054-b323-81e5eec17397;Operario de limpieza de edificios/Operaria de limpieza de edificios
2310_ae2c1bf4-669e-4fec-a7d7-698753699083;Profesor universitario de filosofía/Profesora universitaria de filosofía
2310_7dea476a-dffe-4919-9ee2-fb222e283f41;Profesor universitario de psicología/Profesora universitaria de psicología
8159_f4c997b5-f9e0-4419-b8e7-8e5e2cffc73e;Técnico de fabricación de telas no tejidas/Técnica de fabricación de telas no tejidas
2611_974d4eab-fbee-4c52-b16e-73bdd8c25b53;Abogado/Abogada
2269_3d616092-b4fd-4c14-b0e9-a9119bbbd171;Terapeuta musical
1420_2ce45b9f-ebfb-4105-8e12-690ba2bf00aa;Gerente de tienda de juegos y juguetes
2519_52d5edc9-7902-4cd3-8b06-6bd77c98d440;Probador de sistemas de TIC/Probadora de sistemas de TIC
2131_7daa8fed-9a78-4fe2-afc2-153fc423040b;Especialista en comportamiento animal
5311_3413f234-6230-47a8-8cc7-2691fd54ce3a;Cuidador infantil/Cuidadora infantil
9333_e4f33b45-ee95-48b5-b2f8-e397aa14ed41;Gerente de distribución
2269_cf9b6da9-3a59-4780-bec9-500b148b8878;Podólogo/Podóloga
6221_d4709722-6f17-4bec-a5f4-1b660e6b28b1;Reparador de estructuras de cultivo en instalaciones acuícolas/Reparadora de estructuras de cultivo en instalaciones acuícolas
7532_5157706c-3fce-420e-9e7f-863000af5397;Patronista de artículos de cuero
2143_ab4dd4f9-ee6c-41cc-8b72-42ad0b13d1e2;Ingeniero especializado en tratamiento de residuos/Ingeniera especializada en tratamiento de residuos
7316_3a55bf97-a0d2-47a0-a8b3-b248d32c7969;Grabador de vidrios/Grabadora de vidrios
3324_650c4c7b-8cd8-4671-a38e-6e37e45e0c8e;Mayorista en maquinaria, equipos industriales, buques y aeronaves
1346_942211c1-b534-4a14-ae85-38ea44c2d14b;Responsable de agencia de seguros
3255_ceda6443-e1dd-4890-b018-42318e3abac2;Sofrólogo/Sofróloga
7114_a9068f84-cecd-4cbb-9acb-e20c714435ec;Operador de máquinas para elaborar prefabricados de hormigón o fibrocemento/Operadora de máquinas para elaborar prefabricados de hormigón o fibrocemento
2412_21de0f3b-a71a-4263-a9ba-90c5f3721b4d;Planificador financiero/Planificadora financiera
3314_160c1469-bbb6-48d3-b2a7-db8b30d724b5;Asistente de actuario
8219_73d3bee2-7c5e-4de2-8dd9-67241615dfd3;Montador de productos de caucho/Montadora de productos de caucho
8160_3b46ee4d-a220-4c83-ad90-937456596889;Operario de máquina de fabricación de chicle/Operaria de máquina de fabricación de chicle
2310_dab9c6dd-8efb-4fe2-8b10-477ef2bcfd8b;Profesor universitario de matemáticas/Profesora universitaria de matemáticas
2145_e2a495fb-68a3-46f9-8753-6ce566a7a085;Ingeniero farmacéutico/Ingeniera farmacéutica
3123_87580fa5-39d2-4b7e-9274-b744e684f17c;Supervisor de carpintería en obra/Supervisora de carpintería en obra
3119_c8ee6499-7613-4c02-9edf-2a0edcf47705;Inspector de seguridad aérea/Inspectora de seguridad aérea
8142_0;Operador de máquinas para fabricar productos de material plástico/Operadora de máquinas para fabricar productos de material plástico
2131_a7a74a05-3dd0-46c6-99af-92df8042520c;Microbiólogo/Microbióloga
3321_4975c4cc-a89f-4ea8-82aa-501258dfb2f9;Asesor de seguros/Asesora de seguros
5163_0;Personal de pompas fúnebres y embalsamadores
1324_784c98c2-96bd-4610-8da3-87d80f136285;Jefe de almacén de cueros acabados/Jefa de almacén de cueros acabados
8141_6ccb925a-264a-4e00-aa3a-503e53c5db2b;Operador de acabado de correas trapezoidales/Operadora de acabado de correas trapezoidales
3134_d26a941d-443a-4301-a648-3cb3a4427775;Operador de planta de tratamiento de gas/Operadora de planta de tratamiento de gas
5414_842d4d83-7e18-493a-a4a6-3f2a36504b18;Vigilante de accesos
2514_bb6198c4-1d3e-40b9-9cc4-ad2dd9d7c74b;Desarrollador de software para dispositivos móviles industriales/Desarrolladora de software para dispositivos móviles industriales
7119_ac7c07d1-bc11-4f19-bca5-e468e9b1a53c;Especialista en trabajos verticales
7313_73bcde7c-bc34-485d-a7af-7b94fc43f61b;Tallador de piedras preciosas/Talladora de piedras preciosas
3119_7833d5cd-873d-4fdd-b2f8-9762d68494a7;Ingeniero técnico en robótica/Ingeniera técnica en robótica
3132_7f800e7d-9d86-406a-9116-b5eca7526869;Técnico de planta de aguas/Técnica de planta de aguas
8159_cf74a14f-f1fe-4008-a935-5c173f246655;Operador de máquinas para confeccionar colchones/Operadora de máquinas para confeccionar colchones
3324_933a0762-1201-4855-909c-94403f6867a9;Mayorista de productos de vidrio y cerámica
3412_c6239b9e-5973-4b0a-a2ed-4c4b41331e04;Supervisor de cuidados de adultos a domicilio/Supervisora de cuidados de adultos a domicilio
3122_6ebe4e2e-7deb-4923-8b47-ca6fc03fa13a;Supervisor de industria papelera/Supervisora de industria papelera
2511_fe0fa514-b48d-4a53-9757-a283c0baacf0;Analista de negocios de TIC
3433_4e4a1aa1-ca53-406e-9ca6-889d4621a0ed;Encargado de los archivos de macrodatos/Encargada de los archivos de macrodatos
7523_a77bc925-c441-42f2-92d4-666b103fc025;Fabricante de palets de madera
1120_6c3fd65e-2d24-47d8-bc22-9e93512bdcc2;Consejero delegado/Consejera delegada
3257_de0856fe-21fa-46d6-88ee-f99d3b4946bc;Inspector de seguridad para residuos peligrosos/Inspectora de seguridad para residuos peligrosos
3324_3ac7fbb4-91b2-4d4d-abc8-7a6c55ed648f;Mayorista
3333_42a96d07-1e1d-49ae-9399-c1f4be27ddea;Agente de empleo
7543_ad7bbc92-d5cb-4b64-a1a3-efc593afd437;Clasificador de maderos para la construcción/Clasificadora de maderos para la construcción
7213_1a1ea837-0103-4230-8756-533a77c5f9f4;Montador de recipientes contenedores/Montadora de recipientes contenedores
5414_7e17f4ea-9565-41e0-b408-b52b5c9492a3;Portero de discoteca/Portera de discoteca
7422_f0f6d531-eb96-4bad-84ff-8e2999ea68e6;Técnico reparador de telefonía móvil/Técnica reparadora de telfonía móvil
2659_8cc90646-fc23-445f-a95f-e28e6b5d5a05;Animador turístico/Animadora turística
7535_0;Apelambradores, pellejeros y curtidores
1324_dc29cd23-d6ba-46b0-bc2f-424e20270099;Director de importación y exportación de frutas y verduras/directora de importación y exportación de de frutas y verduras
3112_0f5cc4eb-925d-4b99-be6d-b0964a253a9a;Ingeniero técnico civil/Ingeniera técnica civil
2149_fde4372d-8293-42de-afbb-8b5a9b274fe7;Ingeniero de aplicaciones/Ingeniera de aplicaciones
2612_f634ce9b-68a5-4a8a-af4a-ed13fc0deba9;Juez de paz
2422_d4d6842b-27f0-4222-85db-c542acf6d434;Responsable de políticas de ámbito sanitario
1221_04b52c04-0620-4558-8f89-e252de2963ff;Director de casa de subastas/Directora de casa de subastas
8312_5a16dff6-ca31-4a39-85dd-4b5aa0f45419;Capataz de maniobras ferroviarias
1324_96c870c0-f93a-43c3-9ce4-1fe9e737fece;Director de distribución de maquinaria, equipos industriales, buques y aeronaves/Directora de distribución de maquinaria, equipos industriales, buques y aeronaves
8122_4a1d28b0-eca5-4c0a-a49d-ce974e7d04ce;Operador de máquina pulidora de superficie/Operadora de máquina pulidora de superficie
2114_c6196b21-20f9-4608-83fb-6f143afc740d;Geólogo/Geóloga
2412_d2d451cc-e839-4192-be54-d7724814aa03;Director de banca de inversiones/Directora de banca de inversiones
2269_e6023abf-ced3-4ac9-9437-cc79e4396e3e;Experto en terapia asistida con animales/Experta en terapia asistida con animales
7413_7052fd94-f563-46a9-8e2d-cba6c20f3e71;Operario de líneas eléctricas aéreas/Operaria de líneas eléctricas aéreas
7316_8b2d562c-8407-49cd-9843-636c352b8c82;Grabador de metales/Grabadora de metales
3114_26e1add0-da3f-4ed6-aa91-791cb550146f;Ingeniero técnico de microsistemas/Ingeniera técnica de microsistemas
7125_211716b7-2857-40c8-a078-da983c78c70a;Reparador de lunas de automóvil/Reparadora de lunas de automóvil
9312_79082f76-4b11-4594-8437-2db567331f41;Operario de señalización vial horizontal/Operaria de señalización vial horizontal
8160_87cb6ef5-fa94-4af4-9511-6fe64c463835;Peónde de la industria manufacturera de productos lácteos/Peona de la industria manufacturera de productos lácteos
4221_9a99a5fe-875d-49b2-9b53-cc1b73be1659;Vendedor de billetes de tren en ventanilla/Vendedora de billetes de tren en ventanilla
7321_ab4086a0-0e2f-436e-80f8-a3291e594bd1;Litógrafo/Litógrafa
7312_19c2d8bc-aa3d-4b72-b55a-50bf751873fe;Fabricante de clavecines
7532_928dd410-c74b-4dab-94b8-fcbdcf541bd1;Cortador textil/Cortadora textil
8154_2229a024-21e4-43ef-b3fd-2444ab41bfb8;Técnico de tintura textil/Técnica de tintura textil
2131_0;Biólogos, botánicos, zoólogos y afines
3151_6ce86c90-36cc-43ef-a1e0-885d8151f976;Ingeniero naval especializado en maquinaria y sistemas eléctricos/Ingeniera naval especializada en maquinaria y sistemas eléctricos
3343_c8b296be-54ae-48cf-be21-031fa8457937;Asistente ejecutivo para la cadena de suministro/Asistente ejecutiva para la cadena de suministro
3422_0;Entrenadores, instructores y árbitros de actividades deportivas
2632_3af4d6be-90b5-41f6-be06-3330dab3df73;Investigador de ciencias sociales/Investigadora de ciencias sociales
2642_a47f82d3-4cf7-4abf-bb36-2c8cbad28234;Periodista
6113_a48b9a5a-5ded-482d-8cda-7fd097a32c16;Técnico de mantenimiento de césped/Técnica de mantenimiento de césped
3115_3046f16d-1f7d-408f-b9a5-155410fbd2ea;Ingeniero técnico en sistemas neumáticos/Ingeniera técnica en sistemas neumáticos
3112_755c5c5f-2ee3-4487-94db-30ec2ba2e883;Técnico en mantenimiento de material rodante ferroviario/Técnica en mantenimiento de material rodante ferroviario
9123_92cba6b4-8fca-49bb-b68c-45c5096fedc9;Operario de limpieza de ventanas/Operaria de limpieza de ventanas
2310_1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb;Ayudante de apoyo al profesorado universitario
7317_b07e291d-1ea0-44d6-861c-e2c36861f9e3;Cestero/Cestera
8152_6da80214-d360-49ec-b1e7-172ab0a0cb0c;Operador de máquina tejedora/Operadora de máquina tejedora
2151_ac37627c-a999-4779-997e-9795cc4f9a3d;Ingeniero especializado en distribución de electricidad/Ingeniera especializada en distribución de electricidad
